日期,预测负载MAE_kW,预测光伏MAE_kW,预测净负荷MAE_kWh,计划购电量_kWh,计划购电费_元,紧急购电量_kWh,紧急购电费_元,总购电费_元,弃光量_kWh,弃光率,未利用外网电量_kWh,期初SOC_kWh,期末SOC_kWh,正向备用缺口_kWh,反向备用缺口_kWh,优化目标值,计划终端SOC偏差_kWh
2025-09-19,862.0958929353712,176.8010441672331,114.23864245054807,46909.27330750896,31092.19234911087,0.0,0.0,31092.19234911087,23063.83032684654,0.3896853704809831,4921.093299979548,9975.02745337049,10800.0,0.0,342.19930187583896,32460.9905482235,0.0
2025-09-20,570.5508718477676,177.5074645855767,75.46946178574376,42608.798255334594,27871.1649743268,0.0,0.0,27871.1649743268,21340.04602669619,0.35754278202014833,3268.8002232280846,10800.0,10800.0,0.0,1445.3925055058007,33652.73628091718,0.0
2025-09-21,261.72777503403563,164.5612124417265,47.72568015404467,60342.946523374325,42397.28563082025,0.0,0.0,42397.28563082025,917.3768835273333,0.014660485522918463,0.0,10800.0,9096.023536081597,0.0,1445.3925055058007,48178.85597857391,0.0
2025-09-22,126.47037553197157,99.57995274228963,30.37323599531784,64841.25329036987,45646.126828361506,0.0,0.0,45646.126828361506,125.33167994871965,0.0020680422870106873,604.958576372682,9096.023536081597,9801.474510468943,0.0,0.0,45646.1269815486,0.0
2025-09-23,131.0152560502286,152.4965890805766,42.689582772787084,65005.79611097424,45859.68133513833,0.0,0.0,45859.68133513833,0.0,0.0,0.0,9801.474510468943,9807.944273643621,0.0,153.72989914522373,46474.601046741656,0.0
2025-09-24,130.51330360888454,139.44601108951335,37.599800334246176,65592.75170361376,46454.912402961825,0.0,0.0,46454.912402961825,869.9087678215758,0.01451033723469879,582.5734246904805,9807.944273643621,10057.927321891473,0.0,160.19966231990225,47095.711149846415,0.0
2025-09-25,131.67651256568467,114.74088462386054,34.11511288469765,64645.88547354321,45924.87116683966,0.0,0.0,45924.87116683966,1393.4379997292033,0.023142621024246277,537.7010482483132,10057.927321891473,9737.17436237235,0.0,412.3506478134004,47574.27389479915,0.0
2025-09-26,893.5681560269088,183.5080701464857,120.45035358088772,47585.24618158481,31662.179542930928,0.0,0.0,31662.179542930928,21243.878885940416,0.37599712291665227,5555.80705756634,9737.17436237235,10800.0,0.0,91.59768829427787,32028.57120340343,0.0
2025-09-27,531.8190103698613,225.0300321673378,78.56992876932343,42806.88649347986,28057.143022089716,0.0,0.0,28057.143022089716,20361.220450724853,0.3501832698073693,2368.966577820445,10800.0,10800.0,0.0,1490.6587867462713,34019.77928500108,0.0
2025-09-28,278.79924329378275,175.21522027638173,73.33283172250042,59252.31324124971,41607.62147223248,1860.4224058295777,12693.258663912737,54300.88013614522,0.0,0.0,0.0,10800.0,5666.183360237815,0.0,1490.6587867462713,47570.256917906794,0.0
2025-09-29,130.49275227387713,90.72690817883182,32.67646622083987,69042.88727785181,47703.68113349348,10.349192802909215,48.47561908882677,47752.15675258231,0.0,0.0,0.0,5666.183360237815,9063.956165177855,0.0,0.0,47703.68118862676,0.0
2025-09-30,112.89291567525716,195.07816469512113,44.45987199196051,66022.8476231442,46815.804899997616,4.169646815488591,28.17221870884866,46843.97711870646,0.0,0.0,0.0,9063.956165177855,6917.141345860141,0.0,0.0,46815.80496098327,0.0
2025-10-01,199.95979489673832,417.2286601944338,91.5657208639434,68872.85198402978,48142.572323802095,0.0,0.0,48142.572323802095,11402.286274415248,0.16878040102075345,1708.7773201300392,6917.141345860141,10800.0,0.0,0.0,48142.5723238021,0.0
2025-10-02,189.01426611384287,199.68604164631435,55.67858122780481,63286.61601485874,44805.5854309859,0.0,0.0,44805.5854309859,7450.404983396838,0.1137450317506476,1412.715876082314,10800.0,10800.0,0.0,1485.3483816962944,50746.97917339934,0.0
2025-10-03,841.0180892320662,184.01118318337933,163.25815732708037,44185.01099520115,28981.540118573517,0.0,0.0,28981.540118573517,28326.18740673367,0.4446319990374031,6114.450044489271,10800.0,10800.0,0.0,1480.8569572223769,34904.96890765812,0.0
2025-10-04,569.6600177096926,119.83444752618269,83.69863401023116,41132.74601928958,26550.5460037398,0.0,0.0,26550.5460037398,21974.29408069006,0.3705525008648874,3873.3177030256224,10800.0,10800.0,0.0,1480.8569572223769,32473.97510921301,0.0
2025-10-05,236.22588915074363,187.37239770498056,37.13579136134202,59576.41932627601,41758.01629011657,0.0,0.0,41758.01629011657,2238.579136145345,0.03560734813736336,357.13782699574057,10800.0,10180.603482726861,0.0,1481.5482109020413,47684.20936320484,0.0
2025-10-06,154.79738820419738,91.61981015173174,28.287370374647182,63657.77448730286,45017.28754692938,0.0,0.0,45017.28754692938,2266.501956865225,0.037672671643671954,768.1642130572782,10180.603482726861,10434.097349272926,0.0,571.7483226046716,47304.281033499356,0.0
2025-10-07,152.1578824446139,93.98298512593296,33.486542909071844,63941.92154792681,45299.6784923161,0.0,0.0,45299.6784923161,2334.585109137868,0.039180347208359736,785.9235088257201,10434.097349272926,10715.365430127022,0.0,825.2421891507365,48600.64742934876,0.0
2025-10-08,99.81380995617374,132.63664612771328,34.08511923251771,61069.9573540167,42722.47233214412,0.0,0.0,42722.47233214412,2605.089760652995,0.04276768986268625,330.1748202301606,10715.365430127022,9658.484151993782,0.0,1313.2283584419492,47975.38609961066,0.0
2025-10-09,94.19946393493994,157.10957688912117,34.90496007080979,61375.98238667315,42795.534761730174,0.0,0.0,42795.534761730174,2684.745446398872,0.04353193611413076,290.76604411839924,9658.484151993782,9599.603003104243,0.0,50.40513069205258,42997.155556433325,0.0
2025-10-10,645.7741021691829,179.31574993755464,118.95507787168678,42141.05827116064,26908.73484164836,0.0,0.0,26908.73484164836,26702.136275583547,0.4236556848854936,2809.7836073207172,9599.603003104243,10800.0,0.0,0.0,26908.736030015647,0.0
2025-10-11,465.5777052264174,140.60302335172946,59.18219112867982,39116.45612376525,24585.98609332519,0.0,0.0,24585.98609332519,21142.304736458686,0.3665152568119518,1544.6071421340646,10800.0,10788.305007278932,0.0,1482.34402434384,30515.363609936237,0.0
2025-10-12,247.19431295368636,114.80462553178005,49.17292897842094,57831.40237592902,40018.54345617897,20.929933333333338,98.03580773333336,40116.57926391231,0.0,0.0,0.0,10788.305007278932,7205.6153849218135,0.0,1458.9540389017075,45854.35997824057,0.0
2025-10-13,97.91980072209269,124.42096519663988,31.128541069718136,64571.319793728224,44476.14129621329,0.0,0.0,44476.14129621329,2119.2920306976653,0.03494277827777236,382.7583462077698,7205.6153849218135,9519.235302213516,0.0,0.0,44476.1413745717,0.0
2025-10-14,98.32542879050132,134.15833276840962,36.46137635996217,62597.09798048538,43732.92369683077,0.0,0.0,43732.92369683077,0.0,0.0,0.0,9519.235302213516,8525.061242671874,0.0,0.0,43732.923853386674,0.0
2025-10-15,100.74003448847137,154.79588581766467,35.863141218224136,63719.29752226458,44368.778590333226,0.0,0.0,44368.778590333226,0.0,0.0,0.0,8525.061242671874,7757.108566823198,0.0,0.0,44368.77869706977,0.0
2025-10-16,100.34385039256854,205.86875585107953,44.820494216831825,64336.447772715066,44691.23975073742,0.0,0.0,44691.23975073742,0.0,0.0,0.0,7757.108566823198,6386.02202665428,0.0,0.0,44691.2398484059,0.0
2025-10-17,646.0970108724084,126.41307150064515,89.52588385841945,45836.51925650043,28737.880695722146,0.0,0.0,28737.880695722146,20391.411026848982,0.36452959098601206,2830.8468591272476,6386.02202665428,10800.0,0.0,0.0,28737.881680607916,0.0
2025-10-18,432.43046329846015,127.6469893026526,60.5151231526524,39051.85539019988,24577.037916506928,0.0,0.0,24577.037916506928,19012.029363878228,0.34206535369032115,1735.0971959737785,10800.0,10792.970908231804,0.0,1451.489835062146,30382.998431550768,0.0
2025-10-19,242.87628588559477,191.98981067410202,66.07537402594942,58994.883269175334,40907.346998369176,2704.4756888941574,18044.639400176235,58951.986398545414,0.0,0.0,0.0,10792.970908231804,5811.84900417352,0.0,1437.4316515257578,46657.07378331562,0.0
2025-10-20,92.66320889438565,173.63325289288017,40.140475518933094,68106.22989937666,46592.59442303409,0.0,0.0,46592.59442303409,0.0,0.0,0.0,5811.84900417352,6559.344885279292,0.0,0.0,46592.59444415623,0.0
2025-10-21,100.75001522811223,199.54178937138317,46.144391665197695,68236.67662836274,46783.37811593688,277.1152805015784,1910.2935969979549,48693.67171293483,0.0,0.0,0.0,6559.344885279292,5974.632732231375,0.0,0.0,46783.378115936874,0.0
2025-10-22,95.39519772398762,175.23397324177702,41.60711474581964,69924.450117993,47370.653458243105,0.0,0.0,47370.653458243105,0.0,0.0,0.0,5974.632732231375,7230.250373514579,0.0,0.0,47370.653458243105,0.0
2025-10-23,104.68126629518376,124.46252410799171,32.924967497110025,68566.96596754552,47114.53288078946,0.0,0.0,47114.53288078946,0.0059833333333333336,1.1114719321901664e-07,60.85314183631265,7230.250373514579,9445.970161623121,0.0,0.0,47114.53288078946,0.0
2025-10-24,578.275669622811,121.21060523646328,85.13775977798137,42544.27673998479,27039.52432904582,0.0,0.0,27039.52432904582,18241.91020866051,0.3396025567704442,2316.656247679902,9445.970161623121,10800.0,0.0,0.0,27039.52509023808,0.0
2025-10-25,380.4739362745448,126.68223027767765,50.21111915735335,39193.38777131854,24469.429531405258,0.0,0.0,24469.429531405258,16461.877975315445,0.3126997795799496,1282.2025691752476,10800.0,10502.672331771279,0.0,1440.3446980613699,30230.809306423907,0.0
2025-10-26,204.46567991397043,95.90318964760966,45.48996720143172,62053.65630437515,42981.73345620655,559.6824099499061,3572.9056245685733,46554.63908077512,0.0,0.0,0.0,10502.672331771279,5828.40571027886,0.0,881.2047586262652,46506.55254164162,0.0
2025-10-27,100.86394335990389,223.79569790326002,44.84354635566504,71159.17560201172,48238.72897690288,0.0,0.0,48238.72897690288,1315.4645594127978,0.02425356724459216,0.0,5828.40571027886,8965.046574979167,0.0,0.0,48238.72897690288,0.0
2025-10-28,100.95245762221363,128.4199597761851,33.10193883200085,68119.09276604795,47077.69434517814,0.0,0.0,47077.69434517814,0.0,0.0,0.0,8965.046574979167,8251.41974514728,0.0,0.0,47077.69434517814,0.0
2025-10-29,93.66539204489689,221.8072424443031,49.49746025824581,68987.81906272357,47518.387872396575,709.1518044985696,4709.285707420997,52227.67357981757,0.0,0.0,0.0,8251.41974514728,6003.108979007821,0.0,0.0,47518.387872396575,0.0
2025-10-30,109.72336176415693,125.06738578408188,34.13996153721831,72024.07569822934,48883.945131831526,0.0,0.0,48883.945131831526,583.4519785346819,0.011192624841415665,310.84097078620954,6003.108979007821,9231.995360670195,0.0,0.0,48883.94513183152,0.0
2025-10-31,529.0934659040903,253.13042615190813,52.81656314604484,43196.93314557606,27458.931739412357,0.0,0.0,27458.931739412357,13114.992081390685,0.27411589816375853,2404.232276936942,9231.995360670195,10800.0,0.0,0.0,27458.932507497426,0.0
2025-11-01,343.2135000640579,120.47789127537096,40.855386450956,39825.959515853334,24870.395778799197,0.0,0.0,24870.395778799197,13830.588607586005,0.2798005411228697,1243.3641043079783,10800.0,10681.322467251295,0.0,875.8040586478674,28373.61285348687,0.0
2025-11-02,210.60459120799618,147.01138489500784,59.199053075105745,64559.85143191937,44377.8360720176,2369.7585764033247,15733.522658082922,60111.35873010052,0.0,0.0,0.0,10681.322467251295,5907.663361542451,0.0,676.6356698396994,47084.37877855038,0.0
2025-11-03,96.79326566965086,185.17061779143415,41.44847828571513,73953.02873908219,50190.85528566617,0.0,0.0,50190.85528566617,0.0,0.0,0.0,5907.663361542451,7379.17085897051,0.0,0.0,50190.85528566618,0.0
2025-11-04,108.62475989899102,134.64544844729127,31.519926466014827,73383.27834105594,49829.73045312143,0.0,0.0,49829.73045312143,797.6508497468628,0.016011767789616882,446.0309516222872,7379.17085897051,8900.213311360936,0.0,0.0,49829.73045312143,0.0
2025-11-05,109.35990509010122,138.35690496148734,36.204395418333135,72006.41237565014,49401.62766553539,0.0,0.0,49401.62766553539,0.0,0.0,0.0,8900.213311360936,8190.159757220494,0.0,0.0,49401.62766553539,0.0
2025-11-06,107.41058193276326,223.14340643586593,50.630398580743886,71736.54172266142,49194.15752556185,303.12804158254187,1628.0945585480113,50822.25208410986,0.0,0.0,0.0,8190.159757220494,5941.324124137434,0.0,0.0,49194.157525561845,0.0
2025-11-07,437.12623975223335,175.24644748479602,69.92329826259437,46700.58693598158,28800.233027438087,0.0,0.0,28800.233027438087,14384.303889661838,0.29419414124633314,1608.6098299465625,5941.324124137434,10800.0,0.0,0.0,28800.233503820902,0.0
2025-11-08,292.9417170605609,103.90163491824445,36.0555065535951,39614.47084278628,24481.91281241933,0.0,0.0,24481.91281241933,13068.230409913092,0.27087974848223284,1083.3067322670954,10800.0,10075.666614665808,0.0,688.6375997654923,27236.46393810984,0.0
2025-11-09,197.10039375931294,163.13971324239654,59.672846720344324,68116.1816815635,46554.48331058459,2002.0035055969934,13138.96607109546,59693.44938168005,0.0,0.0,0.0,10075.666614665808,5907.845472869717,0.0,0.0,46554.48331058459,0.0
2025-11-10,112.48278482697646,216.78867816728268,52.11374230069053,76875.81630367905,51544.999944632975,482.5096666847861,2905.349378888159,54450.349323521135,0.0,0.0,0.0,5907.845472869717,6124.663114899947,0.0,0.0,51544.999944632975,0.0
2025-11-11,96.57275956856918,124.32572228823317,32.63690503969778,77554.44255544616,52241.95056696565,0.0,0.0,52241.95056696565,0.0,0.0,0.0,6124.663114899947,8755.9871888434,0.0,0.0,52241.95056696565,0.0
2025-11-12,96.54825810782205,136.65408907748807,32.061792373988624,74701.28643757603,51066.03758152218,0.0,0.0,51066.03758152218,16.27502143720933,0.0003502963214138748,383.46085223187606,8755.9871888434,8874.662530926073,0.0,0.0,51066.03758152218,0.0
2025-11-13,110.46386086300124,166.78823869479024,41.22174438854471,74934.56751934151,51508.73144575814,0.0,0.0,51508.73144575814,0.0,0.0,0.0,8874.662530926073,8322.868967953613,0.0,0.0,51508.73144575814,0.0
2025-11-14,434.99510218683577,187.28996716160907,45.72987818353871,44276.46485133454,27744.91982083247,0.0,0.0,27744.91982083247,10521.772386828206,0.23837576804904856,1496.5679012132655,8322.868967953613,10800.0,0.0,0.0,27744.920222537905,0.0
2025-11-15,256.6094228016163,151.98492322545474,32.01423747218815,39828.4303012381,24571.72996996773,0.0,0.0,24571.72996996773,9020.652246307556,0.20383310183508532,937.921034278675,10800.0,9914.018274704347,0.0,322.48052415965503,25861.652535043577,0.0
2025-11-16,206.45533595265897,159.46373476156506,59.043567370264,72191.13147147854,49136.25550929282,1435.4930318769284,8895.672931114133,58031.928440406955,0.0,0.0,0.0,9914.018274704347,5800.987616303553,0.0,0.0,49136.25550929283,0.0
2025-11-17,109.50183720158266,107.74016178451873,29.65469905381722,81049.6841398936,54549.993929275704,0.0,0.0,54549.993929275704,1129.0110608376021,0.025328939904207096,703.4475857621798,5800.987616303553,8816.092917924541,0.0,0.0,54549.993929275704,0.0
2025-11-18,103.74771942514546,179.40261843162978,42.69791952657957,77060.47258861293,52745.76086909617,0.0,0.0,52745.76086909617,0.0,0.0,0.0,8816.092917924541,7736.9675013596925,0.0,0.0,52745.76086909617,0.0
2025-11-19,103.1392209611236,154.01698276562556,38.022196396846226,78745.6229828372,53391.92697143997,0.0,0.0,53391.92697143997,0.0,0.0,0.0,7736.9675013596925,7609.357615149589,0.0,0.0,53391.92697143997,0.0
2025-11-20,104.01694594371071,132.2097179394312,34.085714899415606,79444.67204803531,53957.59329181529,0.0,0.0,53957.59329181529,0.3137833333333333,7.2882390322768265e-06,188.3416375117009,7609.357615149589,8629.678332313213,0.0,0.0,53957.59329181529,0.0
2025-11-21,395.9301379666188,114.86111231754847,49.70518140332952,44318.59766164643,27601.762812228902,0.0,0.0,27601.762812228902,9910.058562824628,0.22974628753095946,1523.2972132987616,8629.678332313213,10375.07048316529,0.0,0.0,27601.762989825987,0.0
2025-11-22,245.63187112038435,137.71891277794248,29.544739380954134,41034.83459377231,25261.24071892463,0.0,0.0,25261.24071892463,8007.007059545287,0.18915643288634476,948.4606840388726,10375.07048316529,9675.379987208658,0.0,0.0,25261.24101591836,0.0
2025-11-23,159.9012032328744,147.55637869352802,46.794785147069256,75546.82547487371,51148.85431518435,124.96054981916848,563.869776166429,51712.72409135078,0.0,0.0,0.0,9675.379987208658,6562.3308194527535,0.0,0.0,51148.85431518434,0.0
2025-11-24,97.92307817091616,132.03559680431258,31.600309214789043,81530.69140696785,54757.02229448079,0.0,0.0,54757.02229448079,1646.8093376838174,0.03758659230990885,626.833175824173,6562.3308194527535,8107.421098047773,0.0,0.0,54757.0222944808,0.0
2025-11-25,94.77511305117625,155.0025409319279,35.66241529827519,80238.22193973302,54125.89012025244,0.0,0.0,54125.89012025244,0.0988,2.3799354053493395e-06,246.19468275935958,8107.421098047773,8393.311008979976,0.0,0.0,54125.89012025244,0.0
2025-11-26,118.1550632046422,128.99732540451316,36.61840211772038,80876.72329001986,54919.57375347988,2.6585335849688363,12.45257131199403,54932.02632479188,4.925891179093542,0.0001203527786724707,439.043091479121,8393.311008979976,8607.719993696668,0.0,0.0,54919.57375347988,0.0
2025-11-27,88.85300715090408,109.9818716292465,28.47151830694024,80796.4814996403,54810.751929497696,0.0,0.0,54810.751929497696,1052.2915026192768,0.02540708352543004,638.0217023035515,8607.719993696668,8572.819323190111,0.0,0.0,54810.751929497696,0.0
2025-11-28,363.83266649098874,113.3814159006633,45.84087132967326,44867.748313292395,27677.062277229626,0.0,0.0,27677.062277229626,8420.140673376936,0.20378975144239636,1347.7756701448793,8572.819323190111,10231.287609671821,0.0,0.0,27677.062366790873,0.0
2025-11-29,260.15396566967854,261.3800535542412,46.27435986947675,41133.598707323814,25036.753319817388,0.0,0.0,25036.753319817388,3571.6325179154137,0.09594263637580464,1000.5584374423418,10231.287609671821,9299.939780302553,0.0,0.0,25036.753431019504,0.0
2025-11-30,186.12326252438191,182.8134791649928,60.68965369287878,78901.21586307127,52839.374452424585,1337.8590039963983,8889.674382680954,61729.04883510554,0.0,0.0,0.0,9299.939780302553,5831.766743506241,0.0,0.0,52839.374452424585,0.0
2025-12-01,350.20819468597165,152.02761608371824,80.46784933071122,86126.62687659558,57190.67717417798,4129.313170123561,22180.011720319388,79370.68889449738,0.0,0.0,0.0,5831.766743506241,5870.749343493073,0.0,0.0,57190.67717417798,0.0
2025-12-02,331.79028192272926,209.1456516714012,89.96699443801964,87259.20592392382,58135.38644293304,5051.940480382447,28390.768494795506,86526.15493772854,0.0,0.0,0.0,5870.749343493073,5895.711319367579,0.0,0.0,58135.38644293305,0.0
2025-12-03,307.92638293120376,160.49689758062993,72.68163178784727,88741.81566497401,59343.34487738613,2217.547175747583,12596.82562351368,71940.17050089981,0.0,0.0,0.0,5895.711319367579,5830.903108635814,0.0,0.0,59343.34487738613,0.0
2025-12-04,336.1810398421444,117.38630301900457,71.80801838965533,88610.51825294681,59234.1267475903,2645.8991745065937,13357.1494357712,72591.27618336151,0.0,0.0,0.0,5830.903108635814,6318.665838222787,0.0,0.0,59234.12674759029,0.0
2025-12-05,276.69638390789817,139.78112436783255,41.15486930019338,53786.35067750118,32439.164359259248,0.0,0.0,32439.164359259248,4346.109793456287,0.11572208121965794,1362.904840403211,6318.665838222787,10031.687604180419,0.0,0.0,32439.164359259248,0.0
2025-12-06,188.74065626691538,161.54655557078843,46.7443159961552,47704.7175863657,28651.234870176428,0.0,0.0,28651.234870176428,957.5293404376548,0.026742005544953346,880.721229567928,10031.687604180419,9247.912870615633,0.0,0.0,28651.234870176428,0.0
2025-12-07,447.7850283254899,90.28289099048855,85.3473615459814,83962.05032532552,56184.68361315591,3642.784915549108,21980.182739309028,78164.86635246495,0.0,0.0,0.0,9247.912870615633,5658.946628696529,0.0,0.0,56184.68361315591,0.0
2025-12-08,177.41465020633467,128.9998205422911,49.39273121955351,94246.08059109848,62784.89744710466,0.0,0.0,62784.89744710466,0.0,0.0,5.677421883010197,5658.946628696529,7883.184370489408,0.0,0.0,62784.89744710466,0.0
2025-12-09,179.87133226215116,108.02873480105609,39.99500182614426,92803.7686298044,62428.944225279265,0.0,0.0,62428.944225279265,957.2030231410048,0.025657996126088302,214.40746280584509,7883.184370489408,8063.04303808126,0.0,0.0,62428.944225279265,0.0
2025-12-10,179.87135317520108,141.4684568435031,49.94846731416655,92160.452917404,61981.10785626123,0.0,0.0,61981.10785626123,1.7597819568751447,4.889485748607177e-05,0.0,8063.04303808126,7961.018943411519,0.0,0.0,61981.10785626123,0.0
2025-12-11,159.1490660032034,81.9283269672014,34.286772686684884,92823.44996713492,62484.525935257654,0.0,0.0,62484.525935257654,2018.9641416679324,0.05337426880538688,786.7911719349343,7961.018943411519,8256.102028955313,0.0,0.0,62484.525935257654,0.0
2025-12-12,404.11334507812415,163.0275034523876,55.77818508904002,58921.81541675766,35729.18114898022,0.0,0.0,35729.18114898022,8254.679565457247,0.23620370902054222,2082.4186434098538,8256.102028955313,10440.73228270643,0.0,0.0,35729.18114898023,0.0
2025-12-13,241.45430934567725,109.65000144786329,33.81078822925008,53971.77106371824,32386.682657027013,0.0,0.0,32386.682657027013,6998.661429435651,0.19972423070769438,1270.6869075195755,10440.73228270643,9636.926986648246,0.0,0.0,32386.682657027013,0.0
2025-12-14,336.15506988216845,89.01794574371019,70.35284711880472,87450.96813806871,58343.107843721016,1272.6181609059038,8177.431598235775,66520.53944195679,0.0,0.0,0.0,9636.926986648246,5822.775974285619,0.0,0.0,58343.107843721016,0.0
2025-12-15,157.26550521780007,120.25176390575305,45.47810991642097,96497.35878468168,63840.02635719029,0.0,0.0,63840.02635719029,152.99248938196024,0.004391834584733104,430.7188381676118,5822.775974285619,7948.348542291265,0.0,0.0,63840.02635719029,0.0
2025-12-16,167.59763937541126,110.27328706130017,44.082197092923174,94468.85372135762,63187.68643965176,0.0,0.0,63187.68643965176,726.7141882275175,0.020628381168824303,407.65747481188544,7948.348542291265,7822.676492667204,0.0,0.0,63187.68643965177,0.0
2025-12-17,171.72627981018297,58.85663094678585,34.02167171821559,94883.01672885171,63353.18868809064,0.0,0.0,63353.18868809064,1996.1063357204125,0.055027496255753074,568.7809923042214,7822.676492667204,7997.565834668119,0.0,0.0,63353.18868809064,0.0
2025-12-18,180.08318071998747,107.97002476964805,41.57718591781794,93621.71397329954,62555.897374965614,0.0,0.0,62555.897374965614,1698.613614957542,0.04597172783477396,498.95311897779254,7997.565834668119,7961.72453469241,0.0,0.0,62555.89737496561,0.0
2025-12-19,453.85669547534604,111.27209170909202,65.24205813619493,62409.84459722314,37768.85652236723,0.0,0.0,37768.85652236723,11275.718127106607,0.3159797937408535,3349.4589786146453,7961.72453469241,10201.159334338157,0.0,0.0,37768.85652236723,0.0
2025-12-20,277.3802524506446,76.3118530826471,40.37553196234136,55762.831149940655,33474.58843976001,0.0,0.0,33474.58843976001,8952.516275326696,0.24998532087356656,1907.3983930335344,10201.159334338157,9516.592375428021,0.0,0.0,33474.58843976001,0.0
2025-12-21,343.22416428279126,93.57520603803965,69.46522568591419,88256.45108371973,58809.26242741792,971.7983014079872,6586.288452081581,65395.5508794995,10.511806628949785,0.0002974591254072168,0.0,9516.592375428021,5884.325666449821,0.0,0.0,58809.26242741792,0.0
2025-12-22,163.47959473885282,65.48358909830517,33.207239748564106,97890.20834022557,64801.217730395074,0.0,0.0,64801.217730395074,2342.8353334257636,0.06547702923357411,417.6175470466301,5884.325666449821,7774.618737073932,0.0,0.0,64801.21773039508,0.0
2025-12-23,141.62680990557067,57.31768390466007,26.52876440035459,95924.92544913926,64088.395352043044,0.0,0.0,64088.395352043044,4029.06427106917,0.10978806928210341,452.3094922522215,7774.618737073932,8060.838458140735,0.0,0.0,64088.395352043044,0.0
2025-12-24,140.62945618937,92.38728736872302,34.06777130646477,94890.40957674722,63352.95146478493,0.0,0.0,63352.95146478493,2707.117143055265,0.07498978514223079,472.08034139109725,8060.838458140735,7923.7297338776825,0.0,0.0,63352.95146478493,0.0
2025-12-25,157.50082289345985,82.19962222135592,35.216486100128385,94787.039678109,63537.329589999135,0.0,0.0,63537.329589999135,2289.8159215410888,0.06364593676560325,681.2198266543646,7923.7297338776825,8053.008162561529,0.0,0.0,63537.32958999914,0.0
2025-12-26,502.038961678421,114.75829427027618,70.93112728393794,63469.69464626728,38482.28671479075,0.0,0.0,38482.28671479075,11096.318090263352,0.31467592504891695,3908.0922882694003,8053.008162561529,10800.0,0.0,0.0,38482.28671479075,0.0
2025-12-27,302.91881518684073,82.32738132921155,43.37132713952014,56031.91361972625,33916.510334276856,0.0,0.0,33916.510334276856,8354.032287017464,0.23820767011412017,2732.4594066760624,10800.0,9821.40019019369,0.0,0.0,33916.51034399693,0.0
2025-12-28,304.33861092434904,70.09612178998067,52.15279246444805,88581.58500728972,59137.17389276983,24.32141909991867,141.85367924211795,59279.027572011946,445.0562642602832,0.012126207900582114,8.500604567165436,9821.40019019369,7276.7024840395015,0.0,0.0,59137.17389276983,0.0
2025-12-29,120.47187774333763,84.92321451877231,26.15297771759596,96539.42365361373,64458.25892334293,0.0,0.0,64458.25892334293,3928.8338595733962,0.10867079259444958,629.9183764808663,7276.7024840395015,7906.804544755515,0.0,0.0,64458.258923342924,0.0
2025-12-30,114.00997388007373,105.81789251236378,30.743627818408715,95524.96516074546,63855.54704565822,0.0,0.0,63855.54704565822,4256.458680422302,0.11410772971032318,1059.754692722263,7906.804544755515,8119.029350252347,0.0,0.0,63855.54704565821,0.0
2025-12-31,137.1829246486444,93.40462912856349,36.278598118604464,95118.11329082208,63806.55239360739,0.0,0.0,63806.55239360739,2363.6655680077643,0.06725413550301415,518.7291244748246,8119.029350252347,7811.537672275198,0.0,0.0,63806.55239360739,0.0
